Plugin,Plugin Name,Severity,IP Address,Port,DNS Name,NetBIOS Name,Plugin Output,Solution,CVSS V3 Base Score,CVE,First Discovered,Last Observed
73756,Microsoft SQL Server Unsupported Version Detection (remote check),Critical,10.12.24.100,49304,,MAILPC-HP\MAILPC-HP,"Plugin Output: 
The following unsupported installation of Microsoft SQL Server was
detected :


  Installed version : 12.0.2000.0
  Fixed version     : 12.0.6024.0 (2014 SP3)

  SQL Server Instance  : MCMG2",Upgrade to a version of Microsoft SQL Server that is currently supported.,10,,"Mar 22, 2021 14:56:46 UTC","Aug 8, 2022 17:02:52 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.208.135,22,nalstorage02a.nal.usda.gov,USDA\ARSMDBE23NETAP2,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.208.136,22,nalstorage02b.nal.usda.gov,USDA\ARSMDBE23NETAPP,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.208.237,22,netapp-01.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.208.238,22,netapp.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.208.239,22,netapp-02.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.209.31,22,ip-10-11-209-31.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.209.32,22,ip-10-11-209-32.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 17:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.209.143,22,ip-10-11-209-143.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 11, 2022 17:00:50 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.212.3,22,epacs-nal-switch3-nat.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.11.212.6,22,epacs-nal-switch6-nat.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 25, 2022 17:42:48 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.12.18.133,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Apr 28, 2021 20:03:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.12.18.134,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Apr 28, 2021 20:03:33 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.12.23.82,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 17:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.115.20.6,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 17:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.13,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.15,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.33,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.49,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 11, 2022 17:00:50 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.54,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 3, 2022 05:01:18 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.57,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 17:55:46 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.60,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 17:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.75,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 20, 2022 05:09:17 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.79,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 11, 2022 23:55:12 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.80,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.81,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.84,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.88,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.90,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 11, 2022 23:55:12 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.96,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.229,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Aug 3, 2022 05:01:18 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,10.135.166.248,22,,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-sha1-96",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
71049,SSH Weak MAC Algorithms Enabled,Low,199.136.17.60,22,internetarchives.nal.usda.gov,,"Plugin Output: 
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-md5-96-etm@openssh.com
  hmac-md5-etm@openssh.com
  hmac-sha1-96
  hmac-sha1-96-etm@openssh.com",Contact the vendor or consult product documentation to disable MD5 and 96-bit MAC algorithms.,,,"Mar 16, 2022 04:48:39 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.80,22,oclcadmin.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 10:23:12 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.135,22,nalstorage02a.nal.usda.gov,USDA\ARSMDBE23NETAP2,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.136,22,nalstorage02b.nal.usda.gov,USDA\ARSMDBE23NETAPP,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.141,22,puppet.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.148,22,intranet.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 10:23:12 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.170,22,arsmdbe20nagios.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 10:23:12 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.192,22,arsmdbe20nbkap2.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Jan 17, 2022 18:01:10 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.237,22,netapp-01.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.238,22,netapp.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.208.239,22,netapp-02.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.209.31,22,ip-10-11-209-31.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Jul 4, 2022 16:23:22 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.209.32,22,ip-10-11-209-32.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Aug 1, 2022 17:00:55 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.209.143,22,ip-10-11-209-143.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Jul 11, 2022 17:00:50 UTC","Aug 3, 2022 05:01:18 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.215.31,22,bigip-self1-215.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 8, 2022 17:02:52 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.215.32,22,bigip-self2-215.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 8, 2022 17:02:52 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.215.33,22,bigip-float-215.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  aes128-cbc
  aes192-cbc
  aes256-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 8, 2022 17:02:52 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.215.52,22,puppet-client.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Oct 23, 2020 22:29:33 UTC","Aug 8, 2022 17:02:52 UTC"
70658,SSH Server CBC Mode Ciphers Enabled,Low,10.11.215.67,22,nalsearch-dev.nal.usda.gov,,"Plugin Output: 
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc","Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.",,CVE-2008-5161,"Jul 20, 2021 17:55:52 UTC","Aug 3, 2022 05:01:18 UTC"
